   55.83038       66.07972       76.67810       86.63433    
   55.88099       66.10762       76.66700       86.51672    
   55.93201       66.13472       76.65358       86.39660    
   55.98330       66.16089       76.63779       86.27418    
   56.03469       66.18601       76.61952       86.14962    
   56.08602       66.20995       76.59873       86.02311    
   56.13711       66.23258       76.57534       85.89478    
   56.18775       66.25375       76.54926       85.76476    
   56.23775       66.27332       76.52042       85.63318    
   56.28691       66.29112       76.48877       85.50013    
   56.33499       66.30703       76.45422       85.36572    
   56.38177       66.32088       76.41669       85.23003    
   56.42702       66.33250       76.37615       85.09315    
   56.47050       66.34174       76.33251       84.95515    
   56.51196       66.34844       76.28572       84.81610    
   56.55115       66.35243       76.23573       84.67605    
   56.58783       66.35355       76.18246       84.53507    
   56.62174       66.35165       76.12589       84.39321    
   56.65262       66.34656       76.06596       84.25052    
   56.68023       66.33812       76.00262       84.10706    
   56.70430       66.32618       75.93586       83.96284    
   56.72459       66.31059       75.86563       83.81795    
   56.74087       66.29119       75.79191       83.67239    
   56.75288       66.26787       75.71467       83.52621    
   56.76039       66.24046       75.63391       83.37946    
   56.76318       66.20885       75.54961       83.23217    
   56.76104       66.17293       75.46176       83.08437    
   56.75375       66.13257       75.37038       82.93608    
   56.74113       66.08766       75.27546       82.78735    
   56.72300       66.03813       75.17702       82.63821    
   56.69918       65.98388       75.07507       82.48868    
   56.66954       65.92484       74.96965       82.33880    
   56.63392       65.86095       74.86078       82.18859    
   56.59221       65.79214       74.74850       82.03809    
   56.54431       65.71839       74.63284       81.88733    
   56.49012       65.63966       74.51385       81.73632    
   56.42959       65.55594       74.39160       81.58511    
   56.36267       65.46722       74.26612       81.43371    
   56.28931       65.37350       74.13749       81.28216    
   56.20952       65.27481       74.00575       81.13048    
   56.12330       65.17117       73.87099       80.97870    
   56.03068       65.06262       73.73328       80.82684    
   55.93169       64.94923       73.59270       80.67495    
